t	F
130.1	114.81
130.15	114.807
130.2	114.804
130.25	114.801
130.3	114.798
130.35	114.794
130.4	114.791
130.45	114.788
130.5	114.785
130.55	114.782
130.6	114.779
130.65	114.776
130.7	114.773
130.75	114.77
130.8	114.766
130.85	114.763
130.9	114.76
130.95	114.757
131	114.754
131.05	114.751
131.1	114.748
131.15	114.745
131.2	114.741
131.25	114.738
131.3	114.735
131.35	114.732
131.4	114.729
131.45	114.726
131.5	114.723
131.55	114.72
131.6	114.716
131.65	114.713
131.7	114.71
131.75	114.707
131.8	114.704
131.85	114.701
131.9	114.698
131.95	114.694
132	114.691
132.05	114.688
132.1	114.685
132.15	114.682
132.2	114.679
132.25	114.675
132.3	114.672
132.35	114.669
132.4	114.666
132.45	114.663
132.5	114.66
132.55	114.657
132.6	114.653
132.65	114.65
132.7	114.647
132.75	114.644
132.8	114.641
132.85	114.638
132.9	114.634
132.95	114.631
133	114.628
133.05	114.625
133.1	114.622
133.15	114.618
133.2	114.615
133.25	114.612
133.3	114.609
133.35	114.606
133.4	114.603
133.45	114.599
133.5	114.596
133.55	114.593
133.6	114.59
133.65	114.587
133.7	114.583
133.75	114.58
133.8	114.577
133.85	114.574
133.9	114.57
133.95	114.567
134	114.564
134.05	114.561
134.1	114.558
134.15	114.554
134.2	114.551
134.25	114.548
134.3	114.545
134.35	114.541
134.4	114.538
134.45	114.535
134.5	114.532
134.55	114.528
134.6	114.525
134.65	114.522
134.7	114.519
134.75	114.515
134.8	114.512
134.85	114.509
134.9	114.506
134.95	114.502
135	114.499
135.05	114.496
135.1	114.493
135.15	114.489
135.2	114.486
135.25	114.483
135.3	114.479
135.35	114.476
135.4	114.473
135.45	114.469
135.5	114.466
135.55	114.463
135.6	114.46
135.65	114.456
135.7	114.453
135.75	114.45
135.8	114.446
135.85	114.443
135.9	114.44
135.95	114.436
136	114.433
136.05	114.43
136.1	114.426
136.15	114.423
136.2	114.42
136.25	114.416
136.3	114.413
136.35	114.41
136.4	114.406
136.45	114.403
136.5	114.399
136.55	114.396
136.6	114.393
136.65	114.389
136.7	114.386
136.75	114.383
136.8	114.379
136.85	114.376
136.9	114.372
136.95	114.369
137	114.365
137.05	114.362
137.1	114.359
137.15	114.355
137.2	114.352
137.25	114.348
137.3	114.345
137.35	114.341
137.4	114.338
137.45	114.334
137.5	114.331
137.55	114.327
137.6	114.324
137.65	114.32
137.7	114.317
137.75	114.314
137.8	114.31
137.85	114.307
137.9	114.303
137.95	114.3
138	114.296
138.05	114.292
138.1	114.289
138.15	114.285
138.2	114.282
138.25	114.278
138.3	114.275
138.35	114.271
138.4	114.268
138.45	114.264
138.5	114.26
138.55	114.257
138.6	114.253
138.65	114.25
138.7	114.246
138.75	114.242
138.8	114.239
138.85	114.235
138.9	114.231
138.95	114.228
139	114.224
139.05	114.221
139.1	114.217
139.15	114.213
139.2	114.21
139.25	114.206
139.3	114.202
139.35	114.199
139.4	114.195
139.45	114.191
139.5	114.187
139.55	114.184
139.6	114.18
139.65	114.176
139.7	114.173
139.75	114.169
139.8	114.165
139.85	114.161
139.9	114.158
139.95	114.154
140	114.15
140.05	114.146
140.1	114.143
140.15	114.139
140.2	114.135
140.25	114.131
140.3	114.128
140.35	114.124
140.4	114.12
140.45	114.116
140.5	114.113
140.55	114.109
140.6	114.105
140.65	114.101
140.7	114.098
140.75	114.094
140.8	114.09
140.85	114.086
140.9	114.083
140.95	114.079
141	114.075
141.05	114.071
141.1	114.068
141.15	114.064
141.2	114.06
141.25	114.056
141.3	114.053
141.35	114.049
141.4	114.045
141.45	114.042
141.5	114.038
141.55	114.034
141.6	114.03
141.65	114.027
141.7	114.023
141.75	114.019
141.8	114.016
141.85	114.012
141.9	114.008
141.95	114.005
142	114.001
142.05	113.998
142.1	113.994
142.15	113.99
142.2	113.987
142.25	113.983
142.3	113.98
142.35	113.976
142.4	113.973
142.45	113.969
142.5	113.966
142.55	113.962
142.6	113.959
142.65	113.955
142.7	113.952
142.75	113.948
142.8	113.945
142.85	113.941
142.9	113.938
142.95	113.935
143	113.931
143.05	113.928
143.1	113.925
143.15	113.921
143.2	113.918
143.25	113.914
143.3	113.911
143.35	113.908
143.4	113.905
143.45	113.901
143.5	113.898
143.55	113.895
143.6	113.892
143.65	113.888
143.7	113.885
143.75	113.882
143.8	113.879
143.85	113.875
143.9	113.872
143.95	113.869
144	113.866
144.05	113.863
144.1	113.86
144.15	113.857
144.2	113.853
144.25	113.85
144.3	113.847
144.35	113.844
144.4	113.841
144.45	113.838
144.5	113.835
144.55	113.832
144.6	113.829
144.65	113.826
144.7	113.823
144.75	113.82
144.8	113.817
144.85	113.814
144.9	113.811
144.95	113.808
145	113.805
145.05	113.802
145.1	113.799
145.15	113.796
145.2	113.793
145.25	113.79
145.3	113.787
145.35	113.784
145.4	113.781
145.45	113.778
145.5	113.776
145.55	113.773
145.6	113.77
145.65	113.767
145.7	113.764
145.75	113.761
145.8	113.758
145.85	113.756
145.9	113.753
145.95	113.75
146	113.747
146.05	113.744
146.1	113.741
146.15	113.739
146.2	113.736
146.25	113.733
146.3	113.73
146.35	113.727
146.4	113.725
146.45	113.722
146.5	113.719
146.55	113.716
146.6	113.713
146.65	113.711
146.7	113.708
146.75	113.705
146.8	113.702
146.85	113.7
146.9	113.697
146.95	113.694
147	113.691
147.05	113.689
147.1	113.686
147.15	113.683
147.2	113.68
147.25	113.678
147.3	113.675
147.35	113.672
147.4	113.67
147.45	113.667
147.5	113.664
147.55	113.661
147.6	113.659
147.65	113.656
147.7	113.653
147.75	113.651
147.8	113.648
147.85	113.645
147.9	113.643
147.95	113.64
148	113.637
148.05	113.635
148.1	113.632
148.15	113.629
148.2	113.627
148.25	113.624
148.3	113.621
148.35	113.619
148.4	113.616
148.45	113.613
148.5	113.611
148.55	113.608
148.6	113.605
148.65	113.603
148.7	113.6
148.75	113.597
148.8	113.595
148.85	113.592
148.9	113.589
148.95	113.587
149	113.584
149.05	113.582
149.1	113.579
149.15	113.576
149.2	113.574
149.25	113.571
149.3	113.568
149.35	113.566
149.4	113.563
149.45	113.561
149.5	113.558
149.55	113.555
149.6	113.553
149.65	113.55
149.7	113.547
149.75	113.545
149.8	113.542
149.85	113.54
149.9	113.537
149.95	113.534
150	113.532
150.05	113.529
150.1	113.527
150.15	113.524
150.2	113.521
150.25	113.519
150.3	113.516
150.35	113.514
150.4	113.511
150.45	113.508
150.5	113.506
150.55	113.503
150.6	113.501
150.65	113.498
150.7	113.495
150.75	113.493
150.8	113.49
150.85	113.488
150.9	113.485
150.95	113.482
151	113.48
151.05	113.477
151.1	113.475
151.15	113.472
151.2	113.47
151.25	113.467
151.3	113.464
151.35	113.462
151.4	113.459
151.45	113.457
151.5	113.454
151.55	113.452
151.6	113.449
151.65	113.446
151.7	113.444
151.75	113.441
151.8	113.439
151.85	113.436
151.9	113.434
151.95	113.431
152	113.428
152.05	113.426
152.1	113.423
152.15	113.421
152.2	113.418
152.25	113.416
152.3	113.413
152.35	113.41
152.4	113.408
152.45	113.405
152.5	113.403
152.55	113.4
152.6	113.398
152.65	113.395
152.7	113.392
152.75	113.39
152.8	113.387
152.85	113.385
152.9	113.382
152.95	113.38
153	113.377
153.05	113.374
153.1	113.372
153.15	113.369
153.2	113.367
153.25	113.364
153.3	113.362
153.35	113.359
153.4	113.357
153.45	113.354
153.5	113.351
153.55	113.349
153.6	113.346
153.65	113.344
153.7	113.341
153.75	113.339
153.8	113.336
153.85	113.333
153.9	113.331
153.95	113.328
154	113.326
154.05	113.323
154.1	113.321
154.15	113.318
154.2	113.316
154.25	113.313
154.3	113.31
154.35	113.308
154.4	113.305
154.45	113.303
154.5	113.3
154.55	113.298
154.6	113.295
154.65	113.293
154.7	113.29
154.75	113.287
154.8	113.285
154.85	113.282
154.9	113.28
154.95	113.277
155	113.275
155.05	113.272
155.1	113.27
155.15	113.267
155.2	113.265
155.25	113.262
155.3	113.259
155.35	113.257
155.4	113.254
155.45	113.252
155.5	113.249
155.55	113.247
155.6	113.244
155.65	113.242
155.7	113.239
155.75	113.236
155.8	113.234
155.85	113.231
155.9	113.229
155.95	113.226
156	113.224
156.05	113.221
156.1	113.219
156.15	113.216
156.2	113.214
156.25	113.211
156.3	113.208
156.35	113.206
156.4	113.203
156.45	113.201
156.5	113.198
156.55	113.196
156.6	113.193
156.65	113.191
156.7	113.188
156.75	113.186
156.8	113.183
156.85	113.18
156.9	113.178
156.95	113.175
157	113.173
157.05	113.17
157.1	113.168
157.15	113.165
157.2	113.163
157.25	113.16
157.3	113.157
157.35	113.155
157.4	113.152
157.45	113.15
157.5	113.147
157.55	113.145
157.6	113.142
157.65	113.14
157.7	113.137
157.75	113.135
157.8	113.132
157.85	113.129
157.9	113.127
157.95	113.124
158	113.122
158.05	113.119
158.1	113.117
158.15	113.114
158.2	113.112
158.25	113.109
158.3	113.107
158.35	113.104
158.4	113.102
158.45	113.099
158.5	113.096
158.55	113.094
158.6	113.091
158.65	113.089
158.7	113.086
158.75	113.084
158.8	113.081
158.85	113.079
158.9	113.076
158.95	113.074
159	113.071
159.05	113.068
159.1	113.066
159.15	113.063
159.2	113.061
159.25	113.058
159.3	113.056
159.35	113.053
159.4	113.051
159.45	113.048
159.5	113.046
159.55	113.043
159.6	113.04
159.65	113.038
159.7	113.035
159.75	113.033
159.8	113.03
159.85	113.028
159.9	113.025
159.95	113.023
160	113.02
160.05	113.017
160.1	113.015
160.15	113.012
160.2	113.01
160.25	113.007
160.3	113.005
160.35	113.002
160.4	113
160.45	112.997
160.5	112.995
160.55	112.992
160.6	112.99
160.65	112.987
160.7	112.985
160.75	112.982
160.8	112.979
160.85	112.977
160.9	112.974
160.95	112.972
161	112.969
161.05	112.967
161.1	112.964
161.15	112.962
161.2	112.959
161.25	112.957
161.3	112.954
161.35	112.951
161.4	112.949
161.45	112.946
161.5	112.944
161.55	112.941
161.6	112.939
161.65	112.936
161.7	112.934
161.75	112.931
161.8	112.929
161.85	112.926
161.9	112.924
161.95	112.921
162	112.919
162.05	112.916
162.1	112.914
162.15	112.911
162.2	112.908
162.25	112.906
162.3	112.903
162.35	112.901
162.4	112.898
162.45	112.895
162.5	112.893
162.55	112.89
162.6	112.888
162.65	112.885
162.7	112.883
162.75	112.88
162.8	112.878
162.85	112.875
162.9	112.873
162.95	112.87
163	112.868
163.05	112.865
163.1	112.863
163.15	112.86
163.2	112.857
163.25	112.855
163.3	112.852
163.35	112.85
163.4	112.847
163.45	112.845
163.5	112.842
163.55	112.84
163.6	112.837
163.65	112.835
163.7	112.832
163.75	112.829
163.8	112.827
163.85	112.824
163.9	112.822
163.95	112.819
164	112.817
164.05	112.814
164.1	112.812
164.15	112.809
164.2	112.807
164.25	112.804
164.3	112.802
164.35	112.799
164.4	112.796
164.45	112.794
164.5	112.791
164.55	112.789
164.6	112.786
164.65	112.784
164.7	112.781
164.75	112.779
164.8	112.776
164.85	112.774
164.9	112.771
164.95	112.768
165	112.766
165.05	112.763
165.1	112.761
165.15	112.758
165.2	112.756
