t	F
721.8	95.4669
721.85	95.4665
721.9	95.4661
721.95	95.4656
722	95.4652
722.05	95.4647
722.1	95.4643
722.15	95.4638
722.2	95.4635
722.25	95.463
722.3	95.4626
722.35	95.4621
722.4	95.4618
722.45	95.4613
722.5	95.4609
722.55	95.4604
722.6	95.46
722.65	95.4595
722.7	95.4591
722.75	95.4586
722.8	95.4582
722.85	95.4578
722.9	95.4574
722.95	95.4569
723	95.4565
723.05	95.456
723.1	95.4556
723.15	95.4551
723.2	95.4548
723.25	95.4543
723.3	95.4539
723.35	95.4534
723.4	95.4531
723.45	95.4526
723.5	95.4522
723.55	95.4517
723.6	95.4513
723.65	95.4508
723.7	95.4504
723.75	95.45
723.8	95.4496
723.85	95.4491
723.9	95.4487
723.95	95.4482
724	95.4479
724.05	95.4473
724.1	95.447
724.15	95.4465
724.2	95.4461
724.25	95.4456
724.3	95.4453
724.35	95.4448
724.4	95.4444
724.45	95.444
724.5	95.4436
724.55	95.4431
724.6	95.4427
724.65	95.4422
724.7	95.4418
724.75	95.4414
724.8	95.441
724.85	95.4405
724.9	95.4401
724.95	95.4396
725	95.4392
725.05	95.4387
725.1	95.4384
725.15	95.4379
725.2	95.4375
725.25	95.437
725.3	95.4367
725.35	95.4362
725.4	95.4358
725.45	95.4353
725.5	95.435
725.55	95.4345
725.6	95.4341
725.65	95.4336
725.7	95.4332
725.75	95.4327
725.8	95.4323
725.85	95.4319
725.9	95.4315
725.95	95.431
726	95.4306
726.05	95.4301
726.1	95.4298
726.15	95.4293
726.2	95.4289
726.25	95.4284
726.3	95.4281
726.35	95.4276
726.4	95.4272
726.45	95.4267
726.5	95.4264
726.55	95.4259
726.6	95.4255
726.65	95.425
726.7	95.4246
726.75	95.4241
726.8	95.4238
726.85	95.4233
726.9	95.4229
726.95	95.4224
727	95.422
727.05	95.4215
727.1	95.4212
727.15	95.4207
727.2	95.4204
727.25	95.4199
727.3	95.4195
727.35	95.419
727.4	95.4187
727.45	95.4182
727.5	95.4178
727.55	95.4173
727.6	95.4169
727.65	95.4164
727.7	95.4161
727.75	95.4156
727.8	95.4152
727.85	95.4147
727.9	95.4143
727.95	95.4139
728	95.4135
728.05	95.413
728.1	95.4126
728.15	95.4121
728.2	95.4118
728.25	95.4113
728.3	95.411
728.35	95.4105
728.4	95.4101
728.45	95.4096
728.5	95.4092
728.55	95.4088
728.6	95.4084
728.65	95.4079
728.7	95.4075
728.75	95.407
728.8	95.4067
728.85	95.4062
728.9	95.4058
728.95	95.4053
729	95.4049
729.05	95.4044
729.1	95.4041
729.15	95.4036
729.2	95.4033
729.25	95.4028
729.3	95.4024
729.35	95.402
729.4	95.4016
729.45	95.4011
729.5	95.4007
729.55	95.4002
729.6	95.3999
729.65	95.3994
729.7	95.399
729.75	95.3985
729.8	95.3981
729.85	95.3977
729.9	95.3973
729.95	95.3968
730	95.3964
730.05	95.3959
730.1	95.3956
730.15	95.3951
730.2	95.3948
730.25	95.3943
730.3	95.3939
730.35	95.3935
730.4	95.3931
730.45	95.3926
730.5	95.3922
730.55	95.3918
730.6	95.3914
730.65	95.3909
730.7	95.3905
730.75	95.39
730.8	95.3897
730.85	95.3892
730.9	95.3888
730.95	95.3883
731	95.3879
731.05	95.3874
731.1	95.3871
731.15	95.3866
731.2	95.3863
731.25	95.3858
731.3	95.3855
731.35	95.385
731.4	95.3846
731.45	95.3841
731.5	95.3838
731.55	95.3833
731.6	95.3829
731.65	95.3824
731.7	95.3821
731.75	95.3816
731.8	95.3812
731.85	95.3807
731.9	95.3803
731.95	95.3799
732	95.3795
732.05	95.379
732.1	95.3787
732.15	95.3782
732.2	95.3778
732.25	95.3774
732.3	95.377
732.35	95.3765
732.4	95.3762
732.45	95.3757
732.5	95.3753
732.55	95.3748
732.6	95.3745
732.65	95.374
732.7	95.3736
732.75	95.3731
732.8	95.3728
732.85	95.3723
732.9	95.3719
732.95	95.3714
733	95.3711
733.05	95.3706
733.1	95.3702
733.15	95.3697
733.2	95.3694
733.25	95.3689
733.3	95.3686
733.35	95.3681
733.4	95.3677
733.45	95.3673
733.5	95.3669
733.55	95.3664
733.6	95.3661
733.65	95.3656
733.7	95.3652
733.75	95.3647
733.8	95.3644
733.85	95.3639
733.9	95.3635
733.95	95.3631
734	95.3627
734.05	95.3622
734.1	95.3618
734.15	95.3613
734.2	95.361
734.25	95.3605
734.3	95.3602
734.35	95.3597
734.4	95.3594
734.45	95.3588
734.5	95.3585
734.55	95.358
734.6	95.3577
734.65	95.3572
734.7	95.3568
734.75	95.3563
734.8	95.356
734.85	95.3555
734.9	95.3551
734.95	95.3546
735	95.3543
735.05	95.3538
735.1	95.3534
735.15	95.3529
735.2	95.3526
735.25	95.3521
735.3	95.3518
735.35	95.3513
735.4	95.351
735.45	95.3505
735.5	95.3501
735.55	95.3496
735.6	95.3493
735.65	95.3488
735.7	95.3484
735.75	95.3479
735.8	95.3476
735.85	95.3471
735.9	95.3467
735.95	95.3462
736	95.3459
736.05	95.3454
736.1	95.3451
736.15	95.3446
736.2	95.3443
736.25	95.3438
736.3	95.3434
736.35	95.3429
736.4	95.3426
736.45	95.3421
736.5	95.3418
736.55	95.3413
736.6	95.3409
736.65	95.3404
736.7	95.3401
736.75	95.3396
736.8	95.3392
736.85	95.3387
736.9	95.3384
736.95	95.3379
737	95.3375
737.05	95.337
737.1	95.3367
737.15	95.3362
737.2	95.3359
737.25	95.3354
737.3	95.3351
737.35	95.3346
737.4	95.3343
737.45	95.3338
737.5	95.3334
737.55	95.3329
737.6	95.3326
737.65	95.3321
737.7	95.3317
737.75	95.3312
737.8	95.3309
737.85	95.3304
737.9	95.3301
737.95	95.3296
738	95.3292
738.05	95.3287
738.1	95.3284
738.15	95.3279
738.2	95.3276
738.25	95.3271
738.3	95.3268
738.35	95.3263
738.4	95.3259
738.45	95.3254
738.5	95.3251
738.55	95.3246
738.6	95.3243
738.65	95.3238
738.7	95.3234
738.75	95.3229
738.8	95.3226
738.85	95.3221
738.9	95.3217
738.95	95.3213
739	95.3209
739.05	95.3204
739.1	95.3201
739.15	95.3196
739.2	95.3193
739.25	95.3188
739.3	95.3185
739.35	95.318
739.4	95.3177
739.45	95.3171
739.5	95.3168
739.55	95.3163
739.6	95.316
739.65	95.3155
739.7	95.3151
739.75	95.3147
739.8	95.3143
739.85	95.3138
739.9	95.3135
739.95	95.313
740	95.3126
740.05	95.3121
740.1	95.3118
740.15	95.3113
740.2	95.311
740.25	95.3105
740.3	95.3102
740.35	95.3097
740.4	95.3094
740.45	95.3089
740.5	95.3085
740.55	95.3081
740.6	95.3077
740.65	95.3072
740.7	95.3069
740.75	95.3064
740.8	95.306
740.85	95.3056
740.9	95.3052
740.95	95.3047
741	95.3044
741.05	95.3039
741.1	95.3036
741.15	95.3031
741.2	95.3028
741.25	95.3023
741.3	95.302
741.35	95.3015
741.4	95.3011
741.45	95.3006
741.5	95.3003
741.55	95.2998
741.6	95.2995
741.65	95.299
741.7	95.2986
741.75	95.2982
741.8	95.2978
741.85	95.2973
741.9	95.297
741.95	95.2965
742	95.2961
742.05	95.2957
742.1	95.2953
742.15	95.2949
742.2	95.2945
742.25	95.2941
742.3	95.2937
742.35	95.2932
742.4	95.2929
742.45	95.2924
742.5	95.2921
742.55	95.2916
742.6	95.2913
742.65	95.2908
742.7	95.2904
742.75	95.2899
742.8	95.2896
742.85	95.2891
742.9	95.2888
742.95	95.2883
743	95.2879
743.05	95.2874
743.1	95.2871
743.15	95.2867
743.2	95.2863
743.25	95.2859
743.3	95.2855
743.35	95.285
743.4	95.2847
743.45	95.2842
743.5	95.2839
743.55	95.2834
743.6	95.2831
743.65	95.2826
743.7	95.2822
743.75	95.2817
743.8	95.2814
743.85	95.2809
743.9	95.2806
743.95	95.2801
744	95.2797
744.05	95.2793
744.1	95.2789
744.15	95.2785
744.2	95.2782
744.25	95.2777
744.3	95.2774
744.35	95.2769
744.4	95.2765
744.45	95.276
744.5	95.2757
744.55	95.2752
744.6	95.2749
744.65	95.2744
744.7	95.2741
744.75	95.2736
744.8	95.2732
744.85	95.2728
744.9	95.2724
744.95	95.2719
745	95.2716
745.05	95.2711
745.1	95.2708
745.15	95.2703
745.2	95.27
745.25	95.2695
745.3	95.2692
745.35	95.2687
745.4	95.2684
745.45	95.2679
745.5	95.2675
745.55	95.2671
745.6	95.2667
745.65	95.2662
745.7	95.2659
745.75	95.2654
745.8	95.2651
745.85	95.2646
745.9	95.2643
745.95	95.2638
746	95.2634
746.05	95.263
746.1	95.2626
746.15	95.2622
746.2	95.2619
746.25	95.2614
746.3	95.2611
746.35	95.2606
746.4	95.2602
746.45	95.2597
746.5	95.2594
746.55	95.2589
746.6	95.2586
746.65	95.2581
746.7	95.2578
746.75	95.2573
746.8	95.257
746.85	95.2565
746.9	95.2561
746.95	95.2557
747	95.2553
747.05	95.2548
747.1	95.2545
747.15	95.254
747.2	95.2537
747.25	95.2533
747.3	95.2529
747.35	95.2524
747.4	95.2521
747.45	95.2516
747.5	95.2513
747.55	95.2508
747.6	95.2505
747.65	95.25
747.7	95.2497
747.75	95.2492
747.8	95.2488
747.85	95.2484
747.9	95.248
747.95	95.2476
748	95.2472
748.05	95.2467
748.1	95.2464
748.15	95.246
748.2	95.2456
748.25	95.2452
748.3	95.2449
748.35	95.2444
748.4	95.244
748.45	95.2435
748.5	95.2432
748.55	95.2427
748.6	95.2424
748.65	95.2419
748.7	95.2416
748.75	95.2411
748.8	95.2408
748.85	95.2403
748.9	95.24
748.95	95.2395
749	95.2391
749.05	95.2387
749.1	95.2383
749.15	95.2379
749.2	95.2376
749.25	95.2371
749.3	95.2368
749.35	95.2363
749.4	95.236
749.45	95.2355
749.5	95.2351
749.55	95.2347
749.6	95.2343
749.65	95.2339
749.7	95.2335
749.75	95.233
749.8	95.2327
749.85	95.2322
749.9	95.2319
749.95	95.2314
750	95.2311
750.05	95.2306
750.1	95.2303
750.15	95.2298
750.2	95.2295
750.25	95.229
750.3	95.2287
750.35	95.2282
750.4	95.2279
750.45	95.2274
750.5	95.2271
750.55	95.2266
750.6	95.2263
750.65	95.2258
750.7	95.2255
750.75	95.225
750.8	95.2247
750.85	95.2242
750.9	95.2239
750.95	95.2234
751	95.223
751.05	95.2226
751.1	95.2223
751.15	95.2218
751.2	95.2215
751.25	95.221
751.3	95.2207
751.35	95.2202
751.4	95.2199
751.45	95.2194
751.5	95.2191
751.55	95.2186
751.6	95.2182
751.65	95.2178
751.7	95.2174
751.75	95.217
751.8	95.2166
751.85	95.2162
751.9	95.2158
751.95	95.2154
752	95.215
752.05	95.2145
752.1	95.2142
752.15	95.2138
752.2	95.2135
752.25	95.213
752.3	95.2127
752.35	95.2122
752.4	95.2119
752.45	95.2114
752.5	95.2111
752.55	95.2106
752.6	95.2103
752.65	95.2098
752.7	95.2095
752.75	95.209
752.8	95.2086
752.85	95.2082
752.9	95.2078
752.95	95.2074
753	95.207
753.05	95.2066
753.1	95.2063
753.15	95.2058
753.2	95.2055
753.25	95.205
753.3	95.2047
753.35	95.2042
753.4	95.2039
753.45	95.2034
753.5	95.2031
753.55	95.2026
753.6	95.2023
753.65	95.2018
753.7	95.2015
753.75	95.201
753.8	95.2007
753.85	95.2002
753.9	95.1999
753.95	95.1994
754	95.199
754.05	95.1986
754.1	95.1983
754.15	95.1978
754.2	95.1975
754.25	95.197
754.3	95.1967
754.35	95.1962
754.4	95.1959
754.45	95.1954
754.5	95.1951
754.55	95.1946
754.6	95.1943
754.65	95.1938
754.7	95.1935
754.75	95.1931
754.8	95.1927
754.85	95.1923
754.9	95.1919
754.95	95.1915
755	95.1911
755.05	95.1906
755.1	95.1903
755.15	95.1899
755.2	95.1896
755.25	95.1891
755.3	95.1888
755.35	95.1883
755.4	95.188
755.45	95.1875
755.5	95.1872
755.55	95.1867
755.6	95.1864
755.65	95.1859
755.7	95.1856
755.75	95.1851
755.8	95.1848
755.85	95.1843
755.9	95.184
755.95	95.1835
756	95.1832
756.05	95.1827
756.1	95.1824
756.15	95.1819
756.2	95.1816
756.25	95.1812
756.3	95.1808
756.35	95.1804
756.4	95.18
756.45	95.1796
756.5	95.1792
756.55	95.1788
756.6	95.1784
756.65	95.178
756.7	95.1776
756.75	95.1772
756.8	95.1768
756.85	95.1764
756.9	95.1761
756.95	95.1756
757	95.1753
757.05	95.1748
757.1	95.1745
757.15	95.174
757.2	95.1737
757.25	95.1733
757.3	95.1729
757.35	95.1725
757.4	95.1721
757.45	95.1717
757.5	95.1713
757.55	95.1709
757.6	95.1705
757.65	95.1701
757.7	95.1698
757.75	95.1693
757.8	95.169
757.85	95.1685
757.9	95.1682
757.95	95.1677
758	95.1674
758.05	95.1669
758.1	95.1666
758.15	95.1661
758.2	95.1658
758.25	95.1654
758.3	95.1651
758.35	95.1646
758.4	95.1643
758.45	95.1638
758.5	95.1635
758.55	95.163
758.6	95.1627
758.65	95.1622
758.7	95.1619
758.75	95.1614
758.8	95.1611
758.85	95.1607
758.9	95.1603
758.95	95.1599
759	95.1595
759.05	95.159
759.1	95.1588
759.15	95.1583
759.2	95.158
759.25	95.1575
759.3	95.1572
759.35	95.1567
759.4	95.1564
759.45	95.156
759.5	95.1556
759.55	95.1552
759.6	95.1548
759.65	95.1544
759.7	95.154
759.75	95.1536
759.8	95.1532
759.85	95.1528
759.9	95.1525
759.95	95.152
760	95.1517
760.05	95.1512
760.1	95.1509
760.15	95.1505
760.2	95.1502
760.25	95.1497
760.3	95.1494
760.35	95.1489
760.4	95.1486
760.45	95.1481
760.5	95.1478
760.55	95.1473
760.6	95.147
760.65	95.1466
760.7	95.1462
760.75	95.1458
760.8	95.1454
760.85	95.145
760.9	95.1446
760.95	95.1442
761	95.1439
761.05	95.1434
761.1	95.1431
761.15	95.1426
761.2	95.1423
761.25	95.1419
761.3	95.1416
761.35	95.1411
761.4	95.1408
761.45	95.1403
761.5	95.14
761.55	95.1395
761.6	95.1392
761.65	95.1388
761.7	95.1384
761.75	95.138
761.8	95.1376
761.85	95.1372
761.9	95.1368
761.95	95.1364
762	95.1361
762.05	95.1356
762.1	95.1353
762.15	95.1348
762.2	95.1345
762.25	95.1341
762.3	95.1338
762.35	95.1333
762.4	95.133
762.45	95.1325
762.5	95.1322
762.55	95.1318
762.6	95.1314
762.65	95.131
762.7	95.1306
762.75	95.1302
762.8	95.1298
762.85	95.1294
762.9	95.1291
762.95	95.1286
763	95.1283
763.05	95.1278
763.1	95.1275
763.15	95.1271
763.2	95.1268
763.25	95.1263
763.3	95.126
763.35	95.1255
763.4	95.1252
763.45	95.1248
763.5	95.1244
763.55	95.124
763.6	95.1236
763.65	95.1232
763.7	95.1229
763.75	95.1224
763.8	95.1221
763.85	95.1217
763.9	95.1213
763.95	95.1209
764	95.1205
764.05	95.1201
764.1	95.1198
764.15	95.1193
764.2	95.119
764.25	95.1186
764.3	95.1182
764.35	95.1178
764.4	95.1175
764.45	95.117
764.5	95.1167
764.55	95.1162
764.6	95.1159
764.65	95.1155
764.7	95.1151
764.75	95.1147
764.8	95.1143
764.85	95.1139
764.9	95.1136
764.95	95.1131
765	95.1128
765.05	95.1123
765.1	95.112
765.15	95.1116
765.2	95.1113
765.25	95.1108
765.3	95.1105
765.35	95.1101
765.4	95.1097
765.45	95.1093
765.5	95.109
765.55	95.1085
765.6	95.1082
765.65	95.1077
765.7	95.1074
765.75	95.107
765.8	95.1066
765.85	95.1062
765.9	95.1058
765.95	95.1054
766	95.1051
766.05	95.1046
766.1	95.1043
766.15	95.1039
766.2	95.1036
766.25	95.1031
766.3	95.1028
766.35	95.1024
766.4	95.102
766.45	95.1016
766.5	95.1013
766.55	95.1008
766.6	95.1005
766.65	95.1
766.7	95.0997
766.75	95.0993
766.8	95.0989
766.85	95.0985
766.9	95.0982
766.95	95.0977
767	95.0974
767.05	95.0969
767.1	95.0966
767.15	95.0962
767.2	95.0959
767.25	95.0954
767.3	95.0951
767.35	95.0947
767.4	95.0943
767.45	95.0939
767.5	95.0936
767.55	95.0931
767.6	95.0928
767.65	95.0924
767.7	95.092
767.75	95.0916
767.8	95.0912
767.85	95.0908
767.9	95.0905
767.95	95.0901
768	95.0897
768.05	95.0893
768.1	95.089
768.15	95.0885
768.2	95.0882
768.25	95.0878
768.3	95.0875
768.35	95.087
768.4	95.0867
768.45	95.0862
768.5	95.0859
768.55	95.0855
768.6	95.0851
768.65	95.0847
768.7	95.0844
768.75	95.0839
768.8	95.0836
768.85	95.0832
768.9	95.0828
768.95	95.0824
769	95.0821
769.05	95.0816
769.1	95.0813
769.15	95.0809
769.2	95.0806
769.25	95.0801
769.3	95.0798
769.35	95.0794
769.4	95.079
769.45	95.0786
769.5	95.0783
769.55	95.0778
769.6	95.0775
769.65	95.0771
769.7	95.0767
769.75	95.0763
769.8	95.076
769.85	95.0755
769.9	95.0752
769.95	95.0748
770	95.0744
770.05	95.074
770.1	95.0737
770.15	95.0732
770.2	95.0729
770.25	95.0725
770.3	95.0722
770.35	95.0717
770.4	95.0714
770.45	95.071
770.5	95.0706
770.55	95.0702
770.6	95.0699
770.65	95.0694
770.7	95.0691
770.75	95.0687
770.8	95.0683
770.85	95.0679
770.9	95.0676
770.95	95.0672
771	95.0668
771.05	95.0664
771.1	95.0661
771.15	95.0656
771.2	95.0653
771.25	95.0649
771.3	95.0646
771.35	95.0641
771.4	95.0638
771.45	95.0634
771.5	95.063
771.55	95.0626
771.6	95.0623
771.65	95.0619
771.7	95.0615
771.75	95.0611
771.8	95.0608
771.85	95.0603
771.9	95.06
771.95	95.0596
772	95.0592
772.05	95.0588
772.1	95.0585
772.15	95.058
772.2	95.0578
772.25	95.0573
772.3	95.057
772.35	95.0566
772.4	95.0562
772.45	95.0558
772.5	95.0555
772.55	95.055
772.6	95.0547
772.65	95.0543
772.7	95.0539
772.75	95.0535
772.8	95.0532
772.85	95.0528
772.9	95.0524
772.95	95.052
773	95.0517
773.05	95.0512
773.1	95.0509
773.15	95.0505
773.2	95.0502
773.25	95.0497
773.3	95.0494
773.35	95.049
773.4	95.0487
773.45	95.0482
773.5	95.0479
773.55	95.0475
773.6	95.0471
773.65	95.0467
773.7	95.0464
773.75	95.046
773.8	95.0456
773.85	95.0452
773.9	95.0449
773.95	95.0445
774	95.0441
774.05	95.0437
774.1	95.0433
774.15	95.0429
774.2	95.0426
774.25	95.0422
774.3	95.0418
774.35	95.0414
774.4	95.0411
774.45	95.0406
774.5	95.0403
774.55	95.0399
774.6	95.0396
774.65	95.0391
774.7	95.0388
774.75	95.0384
774.8	95.0381
774.85	95.0376
774.9	95.0373
774.95	95.0369
775	95.0365
775.05	95.0361
775.1	95.0358
775.15	95.0354
775.2	95.0351
775.25	95.0347
775.3	95.0343
775.35	95.0339
775.4	95.0336
775.45	95.0332
775.5	95.0328
775.55	95.0324
775.6	95.0321
775.65	95.0317
775.7	95.0313
775.75	95.0309
775.8	95.0306
775.85	95.0301
775.9	95.0298
775.95	95.0294
776	95.0291
776.05	95.0286
776.1	95.0283
776.15	95.0279
776.2	95.0276
776.25	95.0272
776.3	95.0269
776.35	95.0264
776.4	95.0261
776.45	95.0257
776.5	95.0253
776.55	95.0249
776.6	95.0246
776.65	95.0242
776.7	95.0238
776.75	95.0234
776.8	95.0231
776.85	95.0227
776.9	95.0223
776.95	95.0219
777	95.0216
777.05	95.0211
777.1	95.0209
777.15	95.0204
777.2	95.0201
777.25	95.0197
777.3	95.0194
777.35	95.0189
777.4	95.0186
777.45	95.0182
777.5	95.0179
777.55	95.0174
777.6	95.0171
777.65	95.0167
777.7	95.0164
777.75	95.0159
777.8	95.0156
777.85	95.0152
777.9	95.0149
777.95	95.0145
778	95.0141
778.05	95.0137
778.1	95.0134
778.15	95.0129
778.2	95.0126
778.25	95.0122
778.3	95.0119
778.35	95.0114
778.4	95.0111
778.45	95.0107
778.5	95.0104
778.55	95.0099
778.6	95.0096
778.65	95.0092
778.7	95.0089
778.75	95.0085
778.8	95.0081
778.85	95.0077
778.9	95.0074
778.95	95.007
779	95.0066
779.05	95.0062
779.1	95.0059
779.15	95.0055
779.2	95.0052
779.25	95.0048
779.3	95.0045
779.35	95.004
779.4	95.0037
779.45	95.0033
779.5	95.003
779.55	95.0025
779.6	95.0022
779.65	95.0018
779.7	95.0015
779.75	95.001
779.8	95.0007
779.85	95.0003
779.9	95
779.95	94.9996
780	94.9992
780.05	94.9988
780.1	94.9985
780.15	94.9981
780.2	94.9978
780.25	94.9974
780.3	94.997
780.35	94.9966
780.4	94.9963
780.45	94.9959
780.5	94.9956
780.55	94.9951
780.6	94.9948
780.65	94.9944
780.7	94.9941
780.75	94.9936
780.8	94.9933
780.85	94.9929
780.9	94.9926
780.95	94.9922
781	94.9918
781.05	94.9914
781.1	94.9911
781.15	94.9906
781.2	94.9903
781.25	94.9899
781.3	94.9896
781.35	94.9892
781.4	94.9889
781.45	94.9884
781.5	94.9881
781.55	94.9877
781.6	94.9874
781.65	94.987
781.7	94.9866
781.75	94.9862
781.8	94.9859
781.85	94.9855
781.9	94.9852
781.95	94.9847
782	94.9844
782.05	94.984
782.1	94.9837
782.15	94.9833
782.2	94.983
782.25	94.9826
782.3	94.9822
782.35	94.9818
782.4	94.9815
782.45	94.9811
782.5	94.9808
782.55	94.9803
782.6	94.98
782.65	94.9796
782.7	94.9793
782.75	94.9789
782.8	94.9785
782.85	94.9781
782.9	94.9778
782.95	94.9774
783	94.9771
783.05	94.9766
783.1	94.9763
783.15	94.9759
783.2	94.9756
783.25	94.9752
783.3	94.9749
783.35	94.9745
783.4	94.9742
783.45	94.9737
783.5	94.9734
783.55	94.973
783.6	94.9727
783.65	94.9723
783.7	94.9719
783.75	94.9715
783.8	94.9712
783.85	94.9708
783.9	94.9705
783.95	94.9701
784	94.9697
784.05	94.9693
784.1	94.969
784.15	94.9686
784.2	94.9682
784.25	94.9678
784.3	94.9675
784.35	94.9671
784.4	94.9668
784.45	94.9664
784.5	94.966
784.55	94.9656
784.6	94.9653
784.65	94.9649
784.7	94.9646
784.75	94.9642
784.8	94.9638
784.85	94.9634
784.9	94.9631
784.95	94.9627
785	94.9624
785.05	94.9619
785.1	94.9617
785.15	94.9612
785.2	94.961
785.25	94.9605
785.3	94.9602
785.35	94.9598
785.4	94.9595
785.45	94.9591
785.5	94.9587
785.55	94.9583
785.6	94.958
785.65	94.9576
785.7	94.9573
785.75	94.9569
785.8	94.9565
785.85	94.9561
785.9	94.9558
785.95	94.9554
786	94.9551
786.05	94.9546
786.1	94.9544
786.15	94.9539
786.2	94.9537
786.25	94.9532
786.3	94.9529
786.35	94.9525
786.4	94.9522
786.45	94.9518
786.5	94.9515
786.55	94.9511
786.6	94.9507
786.65	94.9503
786.7	94.95
786.75	94.9496
786.8	94.9493
786.85	94.9489
786.9	94.9485
786.95	94.9481
787	94.9478
787.05	94.9474
787.1	94.9471
787.15	94.9466
787.2	94.9463
787.25	94.9459
787.3	94.9456
787.35	94.9452
787.4	94.9449
787.45	94.9445
787.5	94.9441
787.55	94.9437
787.6	94.9434
787.65	94.943
787.7	94.9427
787.75	94.9423
787.8	94.942
787.85	94.9416
787.9	94.9412
787.95	94.9408
788	94.9405
788.05	94.9401
788.1	94.9398
788.15	94.9394
788.2	94.9391
788.25	94.9387
788.3	94.9384
788.35	94.938
788.4	94.9376
788.45	94.9372
788.5	94.9369
788.55	94.9365
788.6	94.9362
788.65	94.9358
788.7	94.9355
788.75	94.9351
788.8	94.9347
788.85	94.9343
788.9	94.934
788.95	94.9336
789	94.9333
789.05	94.9328
789.1	94.9325
789.15	94.9321
789.2	94.9318
789.25	94.9314
789.3	94.9311
789.35	94.9307
789.4	94.9304
789.45	94.93
789.5	94.9296
789.55	94.9292
789.6	94.9289
789.65	94.9285
789.7	94.9282
789.75	94.9278
789.8	94.9275
789.85	94.9271
789.9	94.9267
789.95	94.9263
790	94.926
790.05	94.9256
790.1	94.9253
790.15	94.9249
790.2	94.9246
790.25	94.9242
790.3	94.9239
790.35	94.9235
790.4	94.9232
790.45	94.9228
790.5	94.9225
790.55	94.922
790.6	94.9217
790.65	94.9213
790.7	94.921
790.75	94.9206
790.8	94.9203
790.85	94.9199
790.9	94.9196
790.95	94.9192
791	94.9188
791.05	94.9184
791.1	94.9181
791.15	94.9177
791.2	94.9174
791.25	94.917
791.3	94.9167
791.35	94.9162
791.4	94.9159
791.45	94.9155
791.5	94.9152
791.55	94.9148
791.6	94.9145
791.65	94.9141
791.7	94.9138
791.75	94.9134
791.8	94.9131
791.85	94.9127
791.9	94.9123
791.95	94.9119
792	94.9116
792.05	94.9112
792.1	94.9109
792.15	94.9105
792.2	94.9102
792.25	94.9098
792.3	94.9095
792.35	94.9091
792.4	94.9088
792.45	94.9084
792.5	94.9081
792.55	94.9077
792.6	94.9074
792.65	94.9069
792.7	94.9066
792.75	94.9062
792.8	94.9059
792.85	94.9055
792.9	94.9052
792.95	94.9048
793	94.9045
793.05	94.904
793.1	94.9038
793.15	94.9033
793.2	94.903
793.25	94.9026
793.3	94.9023
793.35	94.9019
793.4	94.9016
793.45	94.9012
793.5	94.9009
793.55	94.9005
793.6	94.9002
793.65	94.8998
793.7	94.8994
793.75	94.899
793.8	94.8987
793.85	94.8983
793.9	94.898
793.95	94.8976
794	94.8973
794.05	94.8969
794.1	94.8966
794.15	94.8962
794.2	94.8959
794.25	94.8955
794.3	94.8952
794.35	94.8948
794.4	94.8945
794.45	94.8941
794.5	94.8938
794.55	94.8934
794.6	94.8931
794.65	94.8927
794.7	94.8923
794.75	94.8919
794.8	94.8916
794.85	94.8912
794.9	94.8909
794.95	94.8905
795	94.8902
795.05	94.8898
795.1	94.8895
795.15	94.8891
795.2	94.8888
795.25	94.8883
795.3	94.888
795.35	94.8876
795.4	94.8873
795.45	94.8869
795.5	94.8866
795.55	94.8862
795.6	94.8859
795.65	94.8855
795.7	94.8852
795.75	94.8848
795.8	94.8845
795.85	94.8841
795.9	94.8838
795.95	94.8834
796	94.8831
796.05	94.8826
796.1	94.8824
796.15	94.8819
796.2	94.8817
796.25	94.8813
796.3	94.881
796.35	94.8806
796.4	94.8803
796.45	94.8799
796.5	94.8795
796.55	94.8791
796.6	94.8788
796.65	94.8784
796.7	94.8781
796.75	94.8777
796.8	94.8774
796.85	94.877
796.9	94.8767
796.95	94.8763
797	94.876
797.05	94.8756
797.1	94.8753
797.15	94.8749
797.2	94.8746
797.25	94.8741
797.3	94.8738
797.35	94.8734
797.4	94.8731
797.45	94.8727
797.5	94.8724
797.55	94.872
797.6	94.8717
797.65	94.8713
797.7	94.871
797.75	94.8706
797.8	94.8703
797.85	94.8699
797.9	94.8696
797.95	94.8692
798	94.8689
798.05	94.8685
798.1	94.8682
798.15	94.8678
798.2	94.8675
798.25	94.8671
798.3	94.8668
798.35	94.8664
798.4	94.8661
798.45	94.8657
798.5	94.8654
798.55	94.865
798.6	94.8647
798.65	94.8643
798.7	94.864
798.75	94.8636
798.8	94.8633
798.85	94.8629
798.9	94.8626
798.95	94.8622
799	94.8618
799.05	94.8614
799.1	94.8611
799.15	94.8607
799.2	94.8604
799.25	94.86
799.3	94.8597
799.35	94.8593
799.4	94.859
799.45	94.8586
799.5	94.8583
799.55	94.8579
799.6	94.8576
799.65	94.8572
799.7	94.8569
799.75	94.8565
799.8	94.8562
799.85	94.8558
799.9	94.8555
799.95	94.8551
800	94.8548
800.05	94.8544
800.1	94.8541
800.15	94.8537
800.2	94.8534
800.25	94.853
800.3	94.8527
800.35	94.8523
800.4	94.852
800.45	94.8516
800.5	94.8513
800.55	94.8509
800.6	94.8506
800.65	94.8502
800.7	94.8499
800.75	94.8495
800.8	94.8492
800.85	94.8488
800.9	94.8485
800.95	94.8481
801	94.8478
801.05	94.8474
801.1	94.8471
801.15	94.8467
801.2	94.8464
